更新时间,#genre#
海南卫视,http://110.177.146.152:888/rtp/239.1.1.55:8055$组播源|1920x1080
海南卫视,http://221.205.63.123:8081/rtp/226.0.2.61:8400$山西联通组播源
海南卫视,http://221.205.63.123:8081/rtp/226.0.2.212:9608$山西联通组播源
海南卫视,http://123.56.129.203:7562/rtp/225.1.8.158:8304$组播源
海南卫视,http://60.164.128.167:8029/rtp/239.255.30.99:8231$组播源|1920x1080
海南卫视,http://123.56.129.203:2846/rtp/225.1.8.158:8304$北京电信组播源
湖北卫视,http://123.129.70.178:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
湖北卫视,http://211.101.247.19:6699/api/migu.php?type=hls&url=hubws$订阅源
湖北卫视,http://123.182.60.29:9002/hls/40/index.m3u8$订阅源
湖北卫视,http://211.101.247.19:6699/api/migu.php?type=hls&url=live-hubws$订阅源
湖北卫视,http://61.136.67.238:50085/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
湖北卫视,http://39.98.201.151:9090/udp/225.1.8.146:8136$订阅源
湖北卫视,http://vod.hnqczh.cn:808/hls/33/index.m3u8$订阅源
湖北卫视,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000005000265023/index.m3u8?channel-id=ystenlive&Contentid=1000000005000265023&livemode=1&stbId=no$订阅源
湖北卫视,http://www.lebaobei.top:6868/rtp/239.255.30.138:8231$甘肃电信组播源|1920x1080
湖北卫视,http://123.56.129.203:9377/rtp/225.1.8.146:8136$北京电信组播源
湖北卫视,http://110.177.146.152:888/rtp/239.1.1.32:8032$组播源|1920x1080
湖北卫视,http://221.205.63.123:8081/rtp/226.0.2.150:9112$山西联通组播源
湖北卫视,http://221.205.63.123:8081/rtp/226.0.2.49:8304$山西联通组播源
湖北卫视,http://123.56.129.203:7562/rtp/225.1.8.146:8136$组播源
湖北卫视,http://60.164.128.167:8029/rtp/239.255.30.138:8231$组播源|1920x1080
湖北卫视,http://123.56.129.203:2846/rtp/225.1.8.146:8136$北京电信组播源
山西卫视,http://39.98.201.151:9090/udp/225.1.8.155:8172$订阅源
山西卫视,http://219.147.200.9:18080/newlive/live/hls/40/live.m3u8$订阅源
山西卫视,http://60.223.224.176:8888/newlive/live/hls/43/live.m3u8$订阅源
山西卫视,http://118.122.189.74:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
山西卫视,http://61.138.128.226:19901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
山西卫视,http://111.61.236.247:9081/hls/47/index.m3u8$订阅源
山西卫视,http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000002000021220/1.m3u8?channel-id=ystenlive&Contentid=1000000002000021220&livemode=1&stbId=3$订阅源
山西卫视,http://vod.hnqczh.cn:808/hls/47/index.m3u8$订阅源
山西卫视,http://123.56.129.203:9377/rtp/225.1.8.155:8172$北京电信组播源
山西卫视,http://221.205.63.123:8081/rtp/226.0.2.11:8000$山西联通组播源
山西卫视,http://221.205.63.123:8081/rtp/226.0.2.152:9128$山西联通组播源
山西卫视,http://123.56.129.203:7562/rtp/225.1.8.155:8172$组播源
山西卫视,http://123.56.129.203:2846/rtp/225.1.8.155:8172$北京电信组播源
山西卫视,http://115.230.188.101:9999/rtp/233.50.201.51:5140$组播源|1920x1080
山西卫视,http://123.56.129.203:3479/rtp/225.1.8.155:8172$组播源
山西卫视,http://123.56.129.203:5431/rtp/225.1.8.155:8172$组播源
东南卫视,http://60.12.183.46:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
东南卫视,http://123.182.60.29:9002/hls/29/index.m3u8$订阅源
东南卫视,http://www.72444165.xyz:5005/itv/ystenlive/1000000005000265033$订阅源
东南卫视,http://vod.hnqczh.cn:808/hls/30/index.m3u8$订阅源
东南卫视,http://123.166.61.70:8003/hls/53/index.m3u8$订阅源
东南卫视,http://221.213.69.82:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
东南卫视,http://123.129.70.178:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
东南卫视,http://60.12.183.46:9901/tsfile/live/0131_1.m3u8$订阅源
东南卫视,http://www.lebaobei.top:6868/rtp/239.255.30.86:8231$甘肃电信组播源|1920x1080
东南卫视,http://123.56.129.203:9377/rtp/225.1.8.149:8112$北京电信组播源
东南卫视,http://110.177.146.152:888/rtp/239.1.1.33:8033$组播源|1920x1080
东南卫视,http://221.205.63.123:8081/rtp/226.0.2.40:8232$山西联通组播源
东南卫视,http://221.205.63.123:8081/rtp/226.0.2.188:9416$山西联通组播源
东南卫视,http://60.164.128.167:8029/rtp/239.255.30.86:8231$组播源|1920x1080
东南卫视,http://123.56.129.203:7562/rtp/225.1.8.149:8112$组播源
东南卫视,http://123.56.129.203:2846/rtp/225.1.8.149:8112$北京电信组播源
贵州卫视,http://202.100.46.58:9901/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
贵州卫视,http://60.210.100.54:352/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
贵州卫视,http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/5000000004000025843/1.m3u8?channel-id=bestzb&Contentid=5000000004000025843&livemode=1&stbId=3$订阅源
贵州卫视,http://123.182.60.29:9002/hls/38/index.m3u8$订阅源
贵州卫视,http://222.241.154.37:9901/tsfile/live/23046_1.m3u8?key=tvbox6_com&playlive=1&authid=0$订阅源
贵州卫视,http://vod.hnqczh.cn:808/hls/39/index.m3u8$订阅源
贵州卫视,http://www.72444165.xyz:5005/itv/bestzb/5000000004000025843$订阅源
贵州卫视,http://60.12.183.46:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
贵州卫视,http://www.lebaobei.top:6868/rtp/239.255.30.98:8231$甘肃电信组播源|1920x1080
贵州卫视,http://123.56.129.203:9377/rtp/225.1.8.144:8120$北京电信组播源
贵州卫视,http://110.177.146.152:888/rtp/239.1.1.43:8043$组播源|1920x1080
贵州卫视,http://221.205.63.123:8081/rtp/226.0.2.180:9352$山西联通组播源
贵州卫视,http://221.205.63.123:8081/rtp/226.0.2.43:8256$山西联通组播源
贵州卫视,http://123.56.129.203:7562/rtp/225.1.8.144:8120$组播源
贵州卫视,http://60.164.128.167:8029/rtp/239.255.30.98:8231$组播源|1920x1080
贵州卫视,http://123.56.129.203:2846/rtp/225.1.8.144:8120$北京电信组播源
辽宁卫视,http://111.61.236.247:9081/hls/30/index.m3u8$订阅源
辽宁卫视,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265022&livemode=1&stbId=3$订阅源
辽宁卫视,http://123.129.70.178:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
辽宁卫视,http://39.98.201.151:9090/udp/225.1.8.137:8116$订阅源
辽宁卫视,http://123.182.60.29:9002/hls/31/index.m3u8$订阅源
辽宁卫视,http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/5000000004000011671/1.m3u8?channel-id=bestzb&Contentid=5000000004000011671&livemode=1&stbId=3$订阅源
辽宁卫视,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/5000000004000011671/index.m3u8?channel-id=bestzb&Contentid=5000000004000011671&livemode=1&stbId=no$订阅源
辽宁卫视,http://60.12.183.46:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
辽宁卫视,http://www.lebaobei.top:6868/rtp/239.255.30.69:8231$甘肃电信组播源|1920x1080
辽宁卫视,http://123.56.129.203:9377/rtp/225.1.8.137:8116$北京电信组播源
辽宁卫视,http://110.177.146.152:888/rtp/239.1.1.42:8042$组播源|1920x1080
辽宁卫视,http://221.205.63.123:8081/rtp/226.0.2.173:9296$山西联通组播源
辽宁卫视,http://221.205.63.123:8081/rtp/226.0.2.35:8192$山西联通组播源
辽宁卫视,http://60.164.128.167:8029/rtp/239.255.30.69:8231$组播源|1920x1080
辽宁卫视,http://123.56.129.203:7562/rtp/225.1.8.137:8116$组播源
辽宁卫视,http://123.56.129.203:2846/rtp/225.1.8.137:8116$北京电信组播源
重庆卫视,http://60.12.183.46:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
重庆卫视,http://39.98.201.151:9090/udp/225.1.8.148:8296$订阅源
重庆卫视,http://www.72444165.xyz:5005/itv/ystenlive/1000000005000265017$订阅源
重庆卫视,http://61.136.67.238:50085/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
重庆卫视,http://202.100.46.58:9901/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
重庆卫视,http://39.98.201.151:9090/udp/225.1.8.172:8162$订阅源
重庆卫视,http://222.241.154.37:9901/tsfile/live/23042_1.m3u8?key=tvbox6_com&playlive=1&authid=0$订阅源
重庆卫视,https://cntv.lat/tv/live.php?auth=231110&id=cqws$订阅源
重庆卫视,http://www.lebaobei.top:6868/rtp/239.255.30.89:8231$甘肃电信组播源|1920x1080
重庆卫视,http://123.56.129.203:9377/rtp/225.1.8.148:8296$北京电信组播源
重庆卫视,http://110.177.146.152:888/rtp/239.1.1.36:8036$组播源|1920x1080
重庆卫视,http://221.205.63.123:8081/rtp/226.0.2.174:9304$山西联通组播源
重庆卫视,http://221.205.63.123:8081/rtp/226.0.2.50:8312$山西联通组播源
重庆卫视,http://60.164.128.167:8029/rtp/239.255.30.89:8231$组播源|1920x1080
重庆卫视,http://123.56.129.203:7562/rtp/225.1.8.148:8296$组播源
重庆卫视,http://123.56.129.203:2846/rtp/225.1.8.148:8296$北京电信组播源
黑龙江卫视,http://111.61.236.247:9081/hls/34/index.m3u8$订阅源
黑龙江卫视,http://123.129.70.178:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
黑龙江卫视,http://vod.hnqczh.cn:808/hls/43/index.m3u8$订阅源
黑龙江卫视,http://60.12.183.46:9901/tsfile/live/1001_1.m3u8$订阅源
黑龙江卫视,http://123.166.61.70:8003/hls/14/index.m3u8$订阅源
黑龙江卫视,http://39.98.201.151:9090/udp/225.1.8.141:8196$订阅源
黑龙江卫视,http://123.182.60.29:9002/hls/35/index.m3u8$订阅源
黑龙江卫视,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000001000001925/index.m3u8?channel-id=ystenlive&Contentid=1000000001000001925&livemode=1&stbId=no$订阅源
黑龙江卫视,http://www.lebaobei.top:6868/rtp/239.255.30.137:8231$甘肃电信组播源|1920x1080
黑龙江卫视,http://123.56.129.203:9377/rtp/225.1.8.141:8196$北京电信组播源
黑龙江卫视,http://110.177.146.152:888/rtp/239.1.1.37:8037$组播源|1920x1080
黑龙江卫视,http://221.205.63.123:8081/rtp/226.0.2.151:9120$山西联通组播源
黑龙江卫视,http://221.205.63.123:8081/rtp/226.0.2.48:8296$山西联通组播源
黑龙江卫视,http://123.56.129.203:7562/rtp/225.1.8.141:8196$组播源
黑龙江卫视,http://60.164.128.167:8029/rtp/239.255.30.137:8231$组播源|1920x1080
黑龙江卫视,http://123.56.129.203:2846/rtp/225.1.8.141:8196$北京电信组播源
内蒙古卫视,http://39.98.201.151:9090/udp/225.1.8.156:8176$订阅源
内蒙古卫视,http://221.213.69.82:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
内蒙古卫视,http://111.61.236.247:9081/hls/48/index.m3u8$订阅源
内蒙古卫视,http://118.122.189.74:9901/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
内蒙古卫视,http://211.101.247.19:6699/api/migu.php?type=hls&url=live-nmws$订阅源
内蒙古卫视,http://61.136.67.238:50085/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
内蒙古卫视,http://61.138.128.226:19901/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
内蒙古卫视,http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000002000014080/1.m3u8?channel-id=ystenlive&Contentid=1000000002000014080&livemode=1&stbId=3$订阅源
内蒙古卫视,http://123.56.129.203:9377/rtp/225.1.8.156:8176$北京电信组播源
内蒙古卫视,http://221.205.63.123:8081/rtp/226.0.2.63:8416$山西联通组播源
内蒙古卫视,http://123.56.129.203:7562/rtp/225.1.8.156:8176$组播源
内蒙古卫视,http://123.56.129.203:2846/rtp/225.1.8.156:8176$北京电信组播源
内蒙古卫视,http://123.56.129.203:3479/rtp/225.1.8.156:8176$组播源
内蒙古卫视,http://115.230.188.101:9999/rtp/233.50.201.148:5140$组播源|1920x1080
内蒙古卫视,http://123.56.129.203:7004/rtp/225.1.8.156:8176$组播源
内蒙古卫视,http://123.56.129.203:6573/rtp/225.1.8.156:8176$组播源
宁夏卫视,http://219.147.200.9:18080/newlive/live/hls/53/live.m3u8$订阅源
宁夏卫视,http://111.61.236.247:9081/hls/51/index.m3u8$订阅源
宁夏卫视,http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000002000031451/1.m3u8?channel-id=ystenlive&Contentid=1000000002000031451&livemode=1&stbId=3$订阅源
宁夏卫视,http://vod.hnqczh.cn:808/hls/48/index.m3u8$订阅源
宁夏卫视,http://202.100.46.58:9901/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
宁夏卫视,http://118.122.189.74:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
宁夏卫视,http://39.98.201.151:9090/udp/225.1.8.159:8124$订阅源
宁夏卫视,http://61.136.67.238:50085/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
宁夏卫视,http://123.56.129.203:9377/rtp/225.1.8.159:8124$北京电信组播源
宁夏卫视,http://221.205.63.123:8081/rtp/226.0.2.64:8424$山西联通组播源
宁夏卫视,http://123.56.129.203:7562/rtp/225.1.8.159:8124$组播源
宁夏卫视,http://123.56.129.203:2846/rtp/225.1.8.159:8124$北京电信组播源
宁夏卫视,http://115.230.188.101:9999/rtp/233.50.201.57:5140$组播源|1920x1080
宁夏卫视,http://123.56.129.203:3479/rtp/225.1.8.159:8124$组播源
宁夏卫视,http://139.196.151.191:6846/rtp/239.45.1.213:5140$组播源
宁夏卫视,http://139.196.151.191:2051/rtp/239.45.1.213:5140$组播源
陕西卫视,http://39.98.201.151:9090/udp/225.1.8.154:8140$订阅源
陕西卫视,http://60.12.183.46:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
陕西卫视,http://222.241.154.37:9901/tsfile/live/23048_1.m3u8?key=tvbox6_com&playlive=1&authid=0$订阅源
陕西卫视,http://61.136.67.238:50085/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
陕西卫视,http://111.61.236.247:9081/hls/46/index.m3u8$订阅源
陕西卫视,http://110.53.52.63:8888/newlive/live/hls/40/live.m3u8$订阅源
陕西卫视,http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/5000000006000040017/1.m3u8?channel-id=bestzb&Contentid=5000000006000040017&livemode=1&stbId=3$订阅源
陕西卫视,http://61.138.128.226:19901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
陕西卫视,http://123.56.129.203:9377/rtp/225.1.8.154:8140$北京电信组播源
陕西卫视,http://221.205.63.123:8081/rtp/226.0.2.53:8336$山西联通组播源
陕西卫视,http://123.56.129.203:7562/rtp/225.1.8.154:8140$组播源
陕西卫视,http://123.56.129.203:2846/rtp/225.1.8.154:8140$北京电信组播源
陕西卫视,http://123.56.129.203:3479/rtp/225.1.8.154:8140$组播源
陕西卫视,http://115.230.188.101:9999/rtp/233.50.201.59:5140$组播源|1920x1080
陕西卫视,http://123.56.129.203:6573/rtp/225.1.8.154:8140$组播源
陕西卫视,http://123.56.129.203:7004/rtp/225.1.8.154:8140$组播源
吉林卫视,http://live.ybtvyun.com/video/s10016-7e5f23de35df/index.m3u8$订阅源|1280x720
吉林卫视,http://61.136.67.238:50085/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
吉林卫视,http://vod.hnqczh.cn:808/hls/45/index.m3u8$订阅源
吉林卫视,http://211.101.247.19:6699/api/migu.php?type=hls&url=jlws$订阅源
吉林卫视,http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/5000000011000031117/1.m3u8?channel-id=bestzb&Contentid=5000000011000031117&livemode=1&stbId=3$订阅源
吉林卫视,http://60.12.183.46:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
吉林卫视,http://www.72444165.xyz:5005/itv/bestzb/5000000011000031117$订阅源
吉林卫视,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/5000000011000031117/index.m3u8?channel-id=bestzb&Contentid=5000000011000031117&livemode=1&stbId=no$订阅源
吉林卫视,http://www.lebaobei.top:6868/rtp/239.255.29.5:8231$甘肃电信组播源|1920x1080
吉林卫视,http://123.56.129.203:9377/rtp/225.1.8.153:8200$北京电信组播源
吉林卫视,http://110.177.146.152:888/rtp/239.1.1.30:8030$组播源|1920x1080
吉林卫视,http://221.205.63.123:8081/rtp/226.0.2.58:8376$山西联通组播源
吉林卫视,http://221.205.63.123:8081/rtp/226.0.2.199:9504$山西联通组播源
吉林卫视,http://60.164.128.167:8029/rtp/239.255.29.5:8231$组播源|1920x1080
吉林卫视,http://123.56.129.203:7562/rtp/225.1.8.153:8200$组播源
吉林卫视,http://123.56.129.203:2846/rtp/225.1.8.153:8200$北京电信组播源
甘肃卫视,http://202.100.46.58:9901/tsfile/live/1035_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
甘肃卫视,http://211.101.247.19:6699/api/migu.php?type=hls&url=live-gsws$订阅源
甘肃卫视,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/5000000011000031121/index.m3u8?channel-id=bestzb&Contentid=5000000011000031121&livemode=1&stbId=no$订阅源
甘肃卫视,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1.m3u8?channel-id=bestzb&Contentid=5000000011000031121&livemode=1&stbId=3$订阅源
甘肃卫视,http://www.72444165.xyz:5005/itv/bestzb/5000000011000031121$订阅源
甘肃卫视,http://vod.hnqczh.cn:808/hls/49/index.m3u8$订阅源
甘肃卫视,http://39.98.201.151:9090/udp/225.1.8.162:8188$订阅源
甘肃卫视,http://111.61.236.247:9081/hls/54/index.m3u8$订阅源
甘肃卫视,http://www.lebaobei.top:6868/rtp/239.255.30.249:8231$甘肃电信组播源|1920x1080
甘肃卫视,http://123.56.129.203:9377/rtp/225.1.8.162:8188$北京电信组播源
甘肃卫视,http://221.205.63.123:8081/rtp/226.0.2.55:8352$山西联通组播源
甘肃卫视,http://123.56.129.203:7562/rtp/225.1.8.162:8188$组播源
甘肃卫视,http://123.56.129.203:2846/rtp/225.1.8.162:8188$北京电信组播源
甘肃卫视,http://115.230.188.101:9999/rtp/233.50.201.149:5140$组播源|1920x1080
甘肃卫视,http://123.56.129.203:3479/rtp/225.1.8.162:8188$组播源
甘肃卫视,http://139.196.151.191:6846/rtp/239.45.1.234:5140$组播源
云南卫视,http://hwzbout.yntv.net/62hdvf/41hse3.flv$订阅源|1280x720
云南卫视,http://111.61.236.247:9081/hls/32/index.m3u8$订阅源
云南卫视,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/5000000011000031120/index.m3u8?channel-id=bestzb&Contentid=5000000011000031120&livemode=1&stbId=no$订阅源
云南卫视,http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000002000024694/1.m3u8?channel-id=ystenlive&Contentid=1000000002000024694&livemode=1&stbId=3$订阅源
云南卫视,http://123.182.60.29:9002/hls/33/index.m3u8$订阅源
云南卫视,http://www.72444165.xyz:5005/itv/bestzb/5000000011000031120$订阅源
云南卫视,https://live.v1.mk/api/bestv.php?id=ynwshd8m/8000000$订阅源|3840x2160
云南卫视,http://61.136.67.238:50085/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
云南卫视,http://www.lebaobei.top:6868/rtp/239.255.29.2:8231$甘肃电信组播源|1920x1080
云南卫视,http://123.56.129.203:9377/rtp/225.1.8.139:8108$北京电信组播源
云南卫视,http://221.205.63.123:8081/rtp/226.0.2.60:8392$山西联通组播源
云南卫视,http://123.56.129.203:7562/rtp/225.1.8.139:8108$组播源
云南卫视,http://123.56.129.203:2846/rtp/225.1.8.139:8108$北京电信组播源
云南卫视,http://123.56.129.203:3479/rtp/225.1.8.139:8108$组播源
云南卫视,http://115.230.188.101:9999/rtp/233.50.201.46:5140$组播源|1920x1080
云南卫视,http://110.177.146.152:888/rtp/239.1.1.54:8054$组播源|1920x1080
三沙卫视,http://39.98.201.151:9090/udp/225.1.8.78:4120$订阅源
三沙卫视,http://117.27.190.42:9998/tsfile/live/23250_1.m3u8?key=txiptv$订阅源
三沙卫视,http://61.138.128.226:19901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
三沙卫视,http://117.27.190.42:9998/tsfile/live/23250_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
三沙卫视,http://61.138.128.226:19901/tsfile/live/1020_1.m3u8$订阅源
三沙卫视,http://tptvh.mobaibox.com/hwcdnbacksourceflag_223.110.243.220:80/PLTV/4/224/3221228626/1.m3u8?accountinfo=dOl7MkZ6t4eHyt6E0%2FEjttt9H0vje3fkmdFPyG3mKoAq%2FpkEzcEgSA5jxU7E691yzH4TZb4GoggNh%2FREvXNtUfiSDw0kGdPhYPMSACnTmM73WKtfDupgC%2BrOkR5lZAI3bF2ObC9a54Vp367lDA52PczEcH9gPEwYj%2BtNwrWi0aU%3D%3A20241026030523%2C-1%2C112.25.63.228%2C20241026030523%2CG_SANSHA-HQ%2C1734230527115_17%3A44%3A47%3AEA%3A19%3A0E%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C10000100000000060000000018000405_0%2CEND&GuardEncType=2&servicetype=1&unionUrl=gitv%2Flive1%2FG_SANSHA-HQ%2FG_SANSHA-HQ&icpid=88888888&from=5&popid=5&hms_devid=103&prioritypopid=5$订阅源
三沙卫视,https://live2.hnntv.cn/srs/tv/ssws.m3u8?_upt=37795f2b1723270237$订阅源
三沙卫视,https://live3.hnntv.cn/srs/tv/ssws.m3u8$订阅源
三沙卫视,http://123.56.129.203:9377/rtp/225.1.8.78:4120$北京电信组播源
三沙卫视,http://123.56.129.203:7562/rtp/225.1.8.78:4120$组播源
三沙卫视,http://123.56.129.203:2846/rtp/225.1.8.78:4120$北京电信组播源
三沙卫视,http://123.56.129.203:3479/rtp/225.1.8.78:4120$组播源
三沙卫视,http://123.56.129.203:5431/rtp/225.1.8.78:4120$组播源
三沙卫视,http://123.56.129.203:7004/rtp/225.1.8.78:4120$组播源
青海卫视,http://www.72444165.xyz:5005/itv/ystenlive/1000000002000013359$订阅源
青海卫视,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1.m3u8?channel-id=ystenlive&Contentid=1000000002000013359&livemode=1&stbId=3$订阅源
青海卫视,http://211.101.247.19:6699/api/migu.php?type=hls&url=live-qhws$订阅源
青海卫视,http://39.98.201.151:9090/udp/225.1.8.157:8184$订阅源
青海卫视,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000002000013359/index.m3u8?channel-id=ystenlive&Contentid=1000000002000013359&livemode=1&stbId=no$订阅源
青海卫视,http://202.100.46.58:9901/tsfile/live/1038_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
青海卫视,http://211.101.247.19:6699/api/migu.php?type=hls&url=qhws$订阅源
青海卫视,http://118.122.189.74:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
青海卫视,http://123.56.129.203:9377/rtp/225.1.8.157:8184$北京电信组播源
青海卫视,http://221.205.63.123:8081/rtp/226.0.2.59:8384$山西联通组播源
青海卫视,http://123.56.129.203:7562/rtp/225.1.8.157:8184$组播源
青海卫视,http://123.56.129.203:2846/rtp/225.1.8.157:8184$北京电信组播源
青海卫视,http://123.56.129.203:3479/rtp/225.1.8.157:8184$组播源
青海卫视,http://115.230.188.101:9999/rtp/233.50.201.65:5140$组播源|1920x1080
青海卫视,http://139.196.151.191:6846/rtp/239.45.1.230:5140$组播源
青海卫视,http://123.56.129.203:5431/rtp/225.1.8.157:8184$组播源
新疆卫视,http://111.61.236.247:9081/hls/53/index.m3u8$订阅源
新疆卫视,http://39.98.201.151:9090/udp/225.1.8.161:8160$订阅源
新疆卫视,http://118.122.189.74:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
新疆卫视,http://61.138.128.226:19901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
新疆卫视,http://106.124.91.222:9901/tsfile/live/21212_1.m3u8$订阅源
新疆卫视,http://211.101.247.19:6699/api/migu.php?type=hls&url=live-xjws$订阅源
新疆卫视,http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000002000029441/1.m3u8?channel-id=ystenlive&Contentid=1000000002000029441&livemode=1&stbId=3$订阅源
新疆卫视,http://jxcbn.ws-cdn.gitv.tv/hls/XJWS/index.m3u8?gMac=unknown&livodToken=f414ce81db6d621fc92644857018571bcc9907b3b71b57e830db6f4be32d0294_1720505252_604800&fromCDN=ws$订阅源
新疆卫视,http://123.56.129.203:9377/rtp/225.1.8.161:8160$北京电信组播源
新疆卫视,http://221.205.63.123:8081/rtp/226.0.2.67:8448$山西联通组播源
新疆卫视,http://123.56.129.203:7562/rtp/225.1.8.161:8160$组播源
新疆卫视,http://123.56.129.203:2846/rtp/225.1.8.161:8160$北京电信组播源
新疆卫视,http://123.56.129.203:3479/rtp/225.1.8.161:8160$组播源
新疆卫视,http://139.196.151.191:2051/rtp/239.45.1.116:5140$组播源
新疆卫视,http://139.196.151.191:6846/rtp/239.45.1.116:5140$组播源
新疆卫视,http://123.56.129.203:7004/rtp/225.1.8.161:8160$组播源
西藏卫视,http://61.138.128.226:19901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
西藏卫视,http://39.98.201.151:9090/udp/225.1.8.160:8164$订阅源
西藏卫视,http://118.122.189.74:9901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
西藏卫视,http://111.61.236.247:9081/hls/52/index.m3u8$订阅源
西藏卫视,https://tv.vtibet.cn/live/vuXz3cg3TmRUYg.m3u8?secret=ff86a688080f26fda5aa357c88638964&time=66b6e7e3$订阅源
西藏卫视,http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000002000015894/1.m3u8?channel-id=ystenlive&Contentid=1000000002000015894&livemode=1&stbId=3$订阅源
西藏卫视,http://211.101.247.19:6699/api/migu.php?type=hls&url=live-xzws$订阅源
西藏卫视,http://jxcbn.ws-cdn.gitv.tv/hls/XZWS/index.m3u8?gMac=unknown&livodToken=869833d1e922fd2adfbda722dd7633da4bba9b82e35962c8375cc1caf4e2b549_1720509408_604800&fromCDN=ws$订阅源
西藏卫视,http://123.56.129.203:9377/rtp/225.1.8.160:8164$北京电信组播源
西藏卫视,http://221.205.63.123:8081/rtp/226.0.2.66:8440$山西联通组播源
西藏卫视,http://123.56.129.203:7562/rtp/225.1.8.160:8164$组播源
